Zeit;Kanal A
(ms);(mV)

18,52499985;0,18639270
18,52999985;0,00000000
18,53499985;-0,18639270
18,53999985;-0,18639270
18,54499985;-0,74618600
18,54999985;-0,55979330
18,55499985;-0,55979330
18,55999985;-0,74618600
18,56499985;0,74618600
18,56999985;0,00000000
18,57499985;0,18639270
18,57999985;0,00000000
18,58499985;-0,37278540
18,58999985;-0,18639270
18,59499985;0,55979330
18,59999985;-0,18639270
18,60499985;0,18639270
18,60999985;0,37278540
18,61499985;0,93319390
18,61999985;0,00000000
18,62499985;0,55979330
18,62999985;0,18639270
18,63499985;0,93319390
18,63999985;1,11958700
18,64499985;0,18639270
18,64999985;0,55979330
18,65499985;1,30659400
18,65999985;0,55979330
18,66499984;0,37278540
18,66999984;0,00000000
18,67499984;0,37278540
18,67999984;0,55979330
18,68499984;0,37278540
18,68999984;0,18639270
18,69499984;0,18639270
18,69999984;0,00000000
18,70499984;0,18639270
18,70999984;0,00000000
18,71499984;0,37278540
18,71999984;0,74618600
18,72499984;0,18639270
18,72999984;0,55979330
18,73499984;0,37278540
18,73999984;0,55979330
18,74499984;0,93319390
18,74999984;0,74618600
18,75499984;1,11958700
18,75999984;0,93319390
18,76499984;0,93319390
18,76999984;1,11958700
18,77499984;0,55979330
18,77999984;1,11958700
18,78499984;1,11958700
18,78999984;0,55979330
18,79499984;0,55979330
18,79999984;0,74618600
18,80499984;1,30659400
18,80999984;0,93319390
18,81499984;0,93319390
18,81999984;0,18639270
18,82499984;0,55979330
18,82999984;0,93319390
18,83499984;1,30659400
18,83999984;0,74618600
18,84499984;0,55979330
18,84999984;0,00000000
18,85499984;0,55979330
18,85999984;0,37278540
18,86499984;0,55979330
18,86999984;0,74618600
18,87499984;0,18639270
18,87999984;0,18639270
18,88499984;-0,18639270
18,88999984;-0,37278540
18,89499984;0,18639270
18,89999984;-0,37278540
18,90499984;-0,18639270
18,90999984;-0,74618600
18,91499984;-0,74618600
18,91999984;-0,55979330
18,92499984;-1,49298700
18,92999984;-0,93319390
18,93499984;-1,30659400
18,93999984;-0,74618600
18,94499984;-1,30659400
18,94999984;-1,30659400
18,95499984;-2,05339600
18,95999984;-2,05339600
18,96499984;-1,67999500
18,96999984;-2,23978800
18,97499984;-2,61318900
18,97999984;-2,61318900
18,98499984;-2,42679600
18,98999984;-2,61318900
18,99499984;-2,80019700
18,99999984;-3,35999000
19,00499984;-3,54699800
19,00999984;-3,73339100
19,01499984;-2,98658900
19,01999984;-3,54699800
19,02499984;-3,17359700
19,02999984;-2,98658900
19,03499984;-3,35999000
19,03999984;-3,54699800
19,04499984;-2,98658900
19,04999984;-2,61318900
19,05499984;-4,10679100
19,05999984;-2,80019700
19,06499983;-2,23978800
